"87","1766150267104-820205887-1",\N,"1765649478569-891341182","1765736227116-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"88","1766149531972-279143255-1",\N,"1765649478569-891341182","1765764384562-1005852192","1","4.00l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"89","1766150311617-279143255-1",\N,"1765649478569-891341182","1765764384562-1005852192","1","3.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"90","1766149563589-178418082-1",\N,"1765649478569-891341182","1765736803268-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"91","1766150358723-178418082-1",\N,"1765649478569-891341182","1765736803268-1005852192","1","1.5l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"92","1766149602057-517287950-1",\N,"1765649478569-891341182","1765737336206-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"93","1766150438747-517287950-1",\N,"1765649478569-891341182","1765737336206-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"94","1766149642828-304433647-1",\N,"1765649478569-891341182","1765737142511-1005852192","1","2.5l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"95","1766150478755-304433647-1",\N,"1765649478569-891341182","1765737142511-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"96","1766149690266-105408125-1",\N,"1765649478569-891341182","1765737474297-1005852192","1","2.5l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"97","1766149842626-105408125-1",\N,"1765649478569-891341182","1765737474297-1005852192","1","2.5l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"98","1766150519966-105408125-1",\N,"1765649478569-891341182","1765737474297-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
"99","1766149772551-748017357-1",\N,"1765649478569-891341182","1765737612501-1005852192","1","3.00l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-19 17:08:02","2025-12-19 17:08:02"
